Report Name : CCTV Surveillance,,,,,,,,
Name : CCTV,,,,,,,,
Time Span: From 14 Oct  2023 12:00:00 AM To 14 Nov  2023 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,81.94,,,
Maintenance (%),,,,,6.16,,,
Down (%),,,,,11.9,,,
Name : CCTV,,,,,,,,
Time Span: From 14 Oct  2023 12:00:00 AM To 14 Nov  2023 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
BSCL-VRP-FIX2 ( 172.18.1.182 ),SNMP Device,99.34,31 days 18 hours 55 minutes 51 seconds ,0.66,,0 days 5 hours 4 minutes 8 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-OBS-FIX3 ( 172.18.1.166 ),SNMP Device,99.18,31 days 17 hours 42 minutes 8 seconds ,0.82,,0 days 6 hours 17 minutes 51 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-HC-FIX1 ( 172.18.1.112 ),SNMP Device,28.24,9 days 0 hours 52 minutes 59 seconds ,11.08,,3 days 13 hours 5 minutes 40 seconds ,60.68,19 days 10 hours 1 minutes 20 seconds 
BSCL-CMD-FIX3 ( 172.18.1.118 ),SNMP Device,47.43,15 days 4 hours 15 minutes 44 seconds ,52.57,,16 days 19 hours 44 minutes 15 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TBAC-FIX2 ( 172.18.1.219 ),SNMP Device,97.06,31 days 1 hours 25 minutes 14 seconds ,2.94,,0 days 22 hours 34 minutes 45 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-IC-FIX3 ( 172.18.1.136 ),SNMP Device,97.35,31 days 3 hours 38 minutes 52 seconds ,2.52,,0 days 19 hours 21 minutes 13 seconds ,0.13,0 days 0 hours 59 minutes 54 seconds 
BSCL-CMD-PTZ1 ( 172.18.0.105 ),SNMP Device,99.96,31 days 23 hours 41 minutes 33 seconds ,0.04,,0 days 0 hours 18 minutes 26 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VRP-FIX3 ( 172.18.1.183 ),SNMP Device,99.34,31 days 18 hours 55 minutes 51 seconds ,0.66,,0 days 5 hours 4 minutes 8 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-HC-FIX4 ( 172.18.1.115 ),SNMP Device,28.24,9 days 0 hours 52 minutes 59 seconds ,11.08,,3 days 13 hours 5 minutes 40 seconds ,60.68,19 days 10 hours 1 minutes 20 seconds 
BSCL-ST-FIX2 ( 172.18.1.204 ),SNMP Device,99.97,31 days 23 hours 46 minutes 10 seconds ,0.03,,0 days 0 hours 13 minutes 49 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-JMC-FIX1 ( 172.18.1.138 ),SNMP Device,99.2,31 days 17 hours 51 minutes 21 seconds ,0.8,,0 days 6 hours 8 minutes 38 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TBAC-PTZ1 ( 172.18.0.132 ),SNMP Device,99.46,31 days 19 hours 51 minutes 9 seconds ,0.54,,0 days 4 hours 8 minutes 50 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-RLY-PTZ1 ( 172.18.0.141 ),SNMP Device,0,0 days 0 hours 0 minutes 0 seconds,99.87,,31 days 23 hours 0 minutes 5 seconds ,0.13,0 days 0 hours 59 minutes 54 seconds 
BSCL-TWC-FIX3 ( 172.18.1.179 ),SNMP Device,99.18,31 days 17 hours 42 minutes 8 seconds ,0.82,,0 days 6 hours 17 minutes 51 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-GC-FIX2 ( 172.18.1.125 ),SNMP Device,97.52,31 days 4 hours 57 minutes 12 seconds ,2.48,,0 days 19 hours 2 minutes 47 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-NC-FIX3 ( 172.18.1.162 ),SNMP Device,97.05,31 days 1 hours 20 minutes 38 seconds ,2.84,,0 days 21 hours 48 minutes 40 seconds ,0.11,0 days 0 hours 50 minutes 41 seconds 
BSCL-MMT-PTZ1 ( 172.18.0.123 ),SNMP Device,99.65,31 days 21 hours 18 minutes 42 seconds ,0.35,,0 days 2 hours 41 minutes 17 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ST-FIX4 ( 172.18.1.206 ),SNMP Device,99.98,31 days 23 hours 50 minutes 46 seconds ,0.02,,0 days 0 hours 9 minutes 13 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-SC-FIX3 ( 172.18.1.171 ),SNMP Device,95.34,30 days 12 hours 12 minutes 39 seconds ,4.53,,1 days 10 hours 47 minutes 25 seconds ,0.13,0 days 0 hours 59 minutes 54 seconds 
BSCL-MDC-FIX2 ( 172.18.1.153 ),SNMP Device,99.87,31 days 23 hours 0 minutes 5 seconds ,0.13,,0 days 0 hours 59 minutes 54 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CIMS2-FIX1 ( 172.18.1.225 ),SNMP Device,99.88,31 days 23 hours 4 minutes 41 seconds ,0.12,,0 days 0 hours 55 minutes 18 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-RGC-FIX1 ( 172.18.1.195 ),SNMP Device,99.43,31 days 19 hours 37 minutes 20 seconds ,0.57,,0 days 4 hours 22 minutes 39 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MM-FIX3 ( 172.18.1.193 ),SNMP Device,99.74,31 days 22 hours 0 minutes 11 seconds ,0.26,,0 days 1 hours 59 minutes 48 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MMC-PTZ1 ( 172.18.0.112 ),SNMP Device,28.25,9 days 0 hours 57 minutes 36 seconds ,11.07,,3 days 13 hours 1 minutes 3 seconds ,60.68,19 days 10 hours 1 minutes 20 seconds 
BSCL-TBC-FIX3 ( 172.18.1.209 ),SNMP Device,0,0 days 0 hours 0 minutes 0 seconds,99.87,,31 days 23 hours 0 minutes 5 seconds ,0.13,0 days 0 hours 59 minutes 54 seconds 
BSCL-ICCC-SF_DataCenter ( 172.16.5.121 ),SNMP Device,100,31 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
BSC-ICCC-FF_ Corridor_ Upside_ Reception_ Desk ( 172.16.5.117 ),SNMP Device,100,31 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
